Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,True_Outlier
6701,Male,Loyal Customer,56,Business travel,Business,2071,3,1,1,1,3,3,3,3,3,3,3,3,3,2,40,33.0,0,False
16503,Male,Loyal Customer,15,Personal Travel,Eco,246,1,4,1,4,4,1,2,4,3,3,5,3,5,4,0,5.0,0,False
41430,Male,Loyal Customer,42,Personal Travel,Eco,809,1,4,1,3,5,1,5,5,3,3,3,3,4,5,66,52.0,0,False
74344,Male,Loyal Customer,52,Personal Travel,Business,1188,2,5,2,1,2,4,5,1,1,2,1,3,1,5,21,9.0,0,False
9367,Male,Loyal Customer,41,Business travel,Eco,401,2,5,5,5,2,2,2,1,2,3,3,2,3,2,30,134.0,0,False
3897,Male,Loyal Customer,60,Business travel,Eco,213,4,2,2,2,4,4,4,4,3,2,4,3,1,4,27,24.0,1,False
13909,Male,Loyal Customer,38,Business travel,Eco,192,4,1,4,1,4,4,4,4,5,3,3,5,5,4,0,0.0,1,False
37556,Male,Loyal Customer,35,Business travel,Eco,1076,4,2,2,2,4,4,4,4,3,5,2,1,5,4,0,0.0,1,False
82165,Male,Loyal Customer,35,Personal Travel,Eco,311,3,5,5,3,1,5,1,1,4,4,5,5,4,1,0,0.0,0,False
125948,Female,Loyal Customer,26,Personal Travel,Eco,992,4,4,3,4,4,3,5,4,3,4,4,4,4,4,110,107.0,0,False
118810,Female,Loyal Customer,30,Personal Travel,Eco,621,3,4,3,5,4,3,4,4,4,5,5,5,4,4,0,0.0,0,False
11601,Female,Loyal Customer,33,Personal Travel,Eco,771,5,5,5,3,3,5,2,3,4,5,4,5,5,3,103,98.0,1,False
128654,Female,Loyal Customer,53,Business travel,Business,2442,4,4,4,4,5,5,5,3,2,5,5,5,3,5,137,166.0,1,False
26495,Female,Loyal Customer,21,Business travel,Business,829,5,5,5,5,4,4,4,4,5,5,2,2,2,4,0,0.0,1,False
82568,Male,Loyal Customer,37,Business travel,Business,528,4,4,3,4,4,4,5,5,5,5,5,5,5,5,0,0.0,1,False
13938,Female,Loyal Customer,47,Business travel,Business,317,3,1,1,1,4,4,3,3,3,3,3,4,3,4,19,6.0,0,False
26834,Female,Loyal Customer,45,Business travel,Eco,224,5,3,3,3,3,5,2,5,5,5,5,3,5,5,0,0.0,1,False
82656,Female,Loyal Customer,46,Business travel,Business,2279,5,5,4,5,4,4,4,4,4,5,4,4,4,4,0,0.0,1,False
53915,Male,Loyal Customer,50,Personal Travel,Eco,191,2,4,2,3,2,2,3,2,4,4,5,4,5,2,0,7.0,0,False
108795,Female,Loyal Customer,29,Personal Travel,Eco,581,1,5,1,3,1,1,1,1,4,5,5,5,4,1,0,0.0,0,False
125479,Female,Loyal Customer,61,Personal Travel,Eco,2979,4,4,4,3,4,2,2,5,2,3,5,2,4,2,0,0.0,1,False
129359,Male,Loyal Customer,9,Personal Travel,Eco Plus,2475,1,1,1,3,1,1,5,1,1,2,3,1,3,1,6,15.0,0,False
46117,Male,Loyal Customer,35,Business travel,Business,604,3,3,3,3,4,4,5,5,5,5,5,5,5,4,0,0.0,1,False
50158,Female,Loyal Customer,33,Business travel,Business,78,5,5,4,5,1,3,4,5,5,5,5,2,5,5,0,0.0,1,False
58417,Male,disloyal Customer,27,Business travel,Eco,733,3,3,3,4,3,3,3,3,3,2,4,4,4,3,2,8.0,0,False
90032,Male,Loyal Customer,53,Business travel,Business,2923,1,1,1,1,2,4,5,4,4,4,4,3,4,3,0,0.0,1,False
34481,Male,Loyal Customer,62,Personal Travel,Eco,266,3,4,3,2,3,3,3,3,2,2,1,2,3,3,0,0.0,0,False
78501,Female,Loyal Customer,55,Business travel,Eco,126,3,1,1,1,3,3,3,2,2,3,2,2,2,1,0,0.0,0,False
42079,Female,disloyal Customer,19,Business travel,Eco,116,4,4,4,4,2,4,2,2,3,3,3,2,3,2,0,5.0,0,False
122025,Female,Loyal Customer,73,Business travel,Business,2047,2,3,3,3,2,3,4,4,4,4,2,3,4,2,3,12.0,0,False
10577,Male,disloyal Customer,17,Business travel,Eco,429,1,4,1,3,2,1,2,2,1,4,3,4,3,2,23,18.0,0,False
44411,Female,Loyal Customer,41,Personal Travel,Eco,265,3,3,3,2,2,3,2,2,4,4,5,3,4,2,49,77.0,0,False
88214,Male,Loyal Customer,53,Business travel,Business,366,2,2,2,2,3,5,4,4,4,4,4,5,4,4,0,0.0,1,False
41352,Female,Loyal Customer,47,Business travel,Business,3892,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,0.0,1,False
29990,Male,disloyal Customer,28,Business travel,Eco,261,1,3,1,2,3,1,3,3,3,3,3,2,3,3,0,0.0,0,False
60980,Male,Loyal Customer,7,Personal Travel,Eco,888,2,3,2,1,2,2,2,2,5,1,4,4,3,2,0,18.0,0,False
27804,Male,Loyal Customer,57,Business travel,Business,2495,1,5,5,5,2,4,3,1,1,1,1,4,1,2,128,128.0,0,False
88662,Female,Loyal Customer,33,Personal Travel,Eco,545,2,3,2,2,3,2,3,3,4,2,3,4,3,3,0,0.0,0,False
120677,Male,disloyal Customer,55,Business travel,Business,280,5,2,2,1,4,5,4,4,4,2,4,3,3,4,0,0.0,1,False
6479,Female,Loyal Customer,22,Business travel,Business,557,5,5,4,5,4,5,4,4,4,5,5,5,5,4,0,6.0,1,False
90888,Male,Loyal Customer,61,Business travel,Eco,270,4,3,3,3,4,4,4,4,1,2,3,3,3,4,0,0.0,0,False
127530,Male,Loyal Customer,50,Business travel,Business,3281,3,3,3,3,5,4,5,4,4,4,4,4,4,3,0,0.0,1,False
81012,Male,Loyal Customer,51,Business travel,Business,3743,2,2,2,2,3,5,4,4,4,4,4,5,4,4,0,0.0,1,False
37154,Male,disloyal Customer,23,Business travel,Eco,646,2,3,2,5,3,2,3,3,4,2,4,1,2,3,0,2.0,0,False
127861,Female,Loyal Customer,26,Business travel,Business,1894,2,2,2,2,4,4,4,4,5,4,5,3,4,4,0,0.0,1,False
100931,Female,Loyal Customer,23,Personal Travel,Eco,838,3,5,3,4,2,3,2,2,5,4,5,5,5,2,32,11.0,0,False
116389,Female,Loyal Customer,54,Personal Travel,Eco,373,3,4,3,3,5,1,5,5,5,3,5,2,5,4,0,0.0,0,False
108767,Female,disloyal Customer,37,Business travel,Business,581,3,2,2,4,4,2,3,4,4,5,4,3,5,4,3,0.0,1,False
105585,Male,Loyal Customer,67,Personal Travel,Eco,577,4,2,4,2,1,4,1,1,2,1,2,4,2,1,0,0.0,0,False
48196,Female,disloyal Customer,42,Business travel,Eco,236,3,3,3,5,1,3,1,1,3,3,4,2,3,1,0,0.0,0,False
104007,Male,Loyal Customer,39,Personal Travel,Eco,1489,3,3,3,3,1,3,1,1,3,5,3,2,4,1,61,56.0,0,False
87715,Female,Loyal Customer,53,Business travel,Business,2180,4,4,4,4,2,5,4,5,5,5,5,4,5,4,90,99.0,1,False
42545,Male,Loyal Customer,34,Business travel,Business,1091,2,2,2,2,4,2,3,5,5,5,5,3,5,1,0,0.0,1,False
15509,Female,Loyal Customer,41,Personal Travel,Eco,377,4,5,4,2,4,4,4,4,3,5,4,5,5,4,0,0.0,0,False
29268,Female,disloyal Customer,27,Business travel,Eco,834,3,3,3,3,2,3,2,2,4,3,4,3,4,2,0,0.0,0,False
107338,Male,disloyal Customer,22,Business travel,Eco,632,3,4,3,3,2,3,3,2,4,4,5,5,4,2,0,0.0,0,False
23371,Female,Loyal Customer,48,Business travel,Eco,1014,3,1,1,1,3,4,4,3,3,3,3,2,3,4,25,31.0,0,False
46541,Male,Loyal Customer,70,Business travel,Business,3490,2,2,2,2,1,3,1,4,4,4,4,1,4,4,23,25.0,1,False
63913,Male,disloyal Customer,18,Business travel,Business,1192,2,4,2,3,3,2,3,3,1,5,4,4,4,3,0,2.0,0,False
50203,Female,Loyal Customer,57,Business travel,Eco,89,2,4,4,4,4,3,3,2,2,2,2,4,2,1,0,0.0,0,False
11948,Female,Loyal Customer,30,Business travel,Business,781,2,4,4,4,2,2,2,2,3,4,3,2,4,2,0,0.0,0,False
28129,Female,Loyal Customer,54,Business travel,Business,3455,4,4,4,4,2,1,2,5,5,5,5,2,5,5,0,0.0,1,False
123903,Female,Loyal Customer,20,Personal Travel,Eco,544,3,4,5,2,5,5,5,5,4,2,1,4,1,5,0,0.0,0,False
666,Female,disloyal Customer,26,Business travel,Business,164,3,3,3,4,4,3,2,4,5,2,4,4,5,4,0,0.0,0,False
24921,Male,disloyal Customer,21,Business travel,Eco,762,3,3,3,3,2,3,2,2,2,4,4,3,3,2,0,0.0,0,False
73955,Male,Loyal Customer,70,Personal Travel,Eco,2267,4,5,4,2,3,4,3,3,3,3,5,4,4,3,0,4.0,1,False
114007,Female,Loyal Customer,45,Personal Travel,Eco,1844,1,4,1,4,5,4,4,4,4,1,4,3,4,3,34,28.0,0,False
68050,Female,Loyal Customer,56,Business travel,Business,813,4,2,4,4,2,4,4,5,5,4,5,5,5,5,81,70.0,1,False
7148,Female,disloyal Customer,29,Business travel,Business,139,5,5,5,4,5,5,5,5,5,4,4,5,4,5,0,0.0,1,False
108468,Female,Loyal Customer,70,Personal Travel,Eco,1444,2,3,2,1,5,1,3,5,5,2,5,1,5,5,31,16.0,0,False
124535,Female,Loyal Customer,53,Business travel,Business,3310,1,1,1,1,5,5,5,5,5,4,5,3,5,4,1,0.0,1,False
32060,Male,Loyal Customer,60,Business travel,Eco,101,4,2,5,5,4,4,4,4,3,3,3,3,1,4,23,23.0,1,False
112906,Male,Loyal Customer,14,Business travel,Business,1390,2,2,2,2,2,2,2,2,2,1,3,2,3,2,70,67.0,0,False
102206,Male,Loyal Customer,49,Business travel,Business,1985,2,4,3,4,3,5,5,3,3,3,3,5,3,5,31,27.0,1,False
73470,Male,Loyal Customer,51,Personal Travel,Eco,1120,2,4,2,4,2,5,5,5,5,4,4,5,3,5,90,134.0,0,False
31003,Female,disloyal Customer,32,Business travel,Eco,391,2,5,2,1,4,2,4,4,3,4,4,5,3,4,82,79.0,0,False
115299,Female,Loyal Customer,39,Business travel,Business,325,1,1,3,1,3,5,4,4,4,4,4,4,4,3,1,1.0,1,False
13148,Female,Loyal Customer,68,Personal Travel,Eco,562,2,4,2,5,2,4,2,1,1,2,1,3,1,4,0,0.0,0,False
108466,Female,Loyal Customer,32,Personal Travel,Eco,1444,3,4,3,1,2,3,2,2,5,5,5,4,4,2,59,69.0,0,False
68793,Male,Loyal Customer,20,Business travel,Business,1021,2,1,1,1,2,2,2,2,3,5,3,2,3,2,0,0.0,0,False
76647,Female,Loyal Customer,66,Personal Travel,Eco,547,3,4,3,4,5,2,4,4,4,3,1,4,4,4,7,3.0,0,False
57904,Female,disloyal Customer,63,Business travel,Eco,305,4,1,4,2,2,4,2,2,4,5,1,3,2,2,0,0.0,0,False
15489,Male,Loyal Customer,59,Personal Travel,Eco,306,2,2,2,3,5,2,5,5,1,2,4,2,4,5,0,0.0,0,False
33536,Female,Loyal Customer,60,Business travel,Business,2029,4,4,4,4,3,4,5,5,5,5,5,4,5,5,37,39.0,1,False
39793,Male,Loyal Customer,59,Business travel,Business,272,3,3,3,3,4,4,5,5,5,5,5,4,5,5,0,10.0,1,False
13685,Male,Loyal Customer,33,Personal Travel,Eco,954,2,4,2,1,1,2,1,1,3,5,5,3,4,1,99,74.0,0,False
77587,Female,disloyal Customer,28,Business travel,Business,689,1,1,1,3,1,1,1,1,3,4,4,3,4,1,0,17.0,0,False
106831,Female,Loyal Customer,52,Business travel,Business,1733,1,1,1,1,3,3,5,5,5,5,5,4,5,4,22,17.0,1,False
96690,Female,Loyal Customer,43,Business travel,Business,2132,3,3,3,3,5,4,5,3,3,4,3,5,3,3,15,13.0,1,False
44565,Female,Loyal Customer,57,Business travel,Business,157,1,1,1,1,1,1,3,5,5,5,3,3,5,4,0,0.0,1,False
43892,Male,disloyal Customer,16,Business travel,Eco,174,1,1,1,3,5,1,5,5,1,4,4,1,4,5,0,0.0,0,False
103610,Female,Loyal Customer,30,Personal Travel,Business,405,1,4,1,4,3,1,3,3,2,2,3,4,4,3,0,0.0,0,False
108102,Male,Loyal Customer,31,Business travel,Business,3871,3,3,4,3,4,4,4,4,5,5,4,5,5,4,2,0.0,1,False
38590,Female,Loyal Customer,56,Business travel,Business,1850,1,1,1,1,4,4,5,5,5,4,5,5,5,4,0,0.0,1,False
50340,Female,Loyal Customer,40,Business travel,Business,1610,3,3,3,3,4,2,4,3,3,4,5,1,3,3,0,0.0,1,False
77693,Female,disloyal Customer,25,Business travel,Business,696,3,4,3,2,5,3,5,5,3,5,5,3,5,5,0,0.0,0,False
79142,Female,Loyal Customer,46,Personal Travel,Eco Plus,226,2,1,2,2,1,2,1,1,1,2,1,2,1,2,0,0.0,0,False
5203,Male,Loyal Customer,54,Business travel,Business,293,5,5,5,5,2,5,4,4,4,5,4,4,4,3,20,21.0,1,False
15848,Male,Loyal Customer,9,Personal Travel,Eco,888,1,4,1,3,2,1,5,2,2,1,4,2,3,2,13,0.0,0,False
97867,Female,disloyal Customer,32,Business travel,Business,401,4,4,4,2,4,4,4,4,3,2,4,4,4,4,12,4.0,0,False
111621,Male,Loyal Customer,62,Personal Travel,Eco,1014,2,3,2,4,5,2,5,5,4,2,4,1,3,5,33,27.0,0,False
126905,Male,Loyal Customer,51,Business travel,Business,370,5,5,5,5,4,4,5,4,4,4,4,5,4,5,0,0.0,1,False
71675,Female,Loyal Customer,31,Personal Travel,Eco,1197,2,5,2,4,1,2,1,1,1,5,4,3,5,1,0,0.0,0,False
110072,Female,disloyal Customer,19,Business travel,Eco,1242,2,2,2,1,2,2,2,2,3,3,5,3,5,2,8,0.0,1,False
5247,Male,disloyal Customer,25,Business travel,Eco,383,1,3,1,2,3,1,3,3,4,5,3,2,2,3,12,12.0,0,False
85266,Male,Loyal Customer,53,Personal Travel,Eco,689,3,5,3,4,4,3,4,4,4,2,5,4,5,4,2,0.0,0,False
80965,Male,Loyal Customer,52,Business travel,Business,3785,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,0.0,1,False
75966,Female,Loyal Customer,58,Business travel,Business,297,4,3,3,3,3,3,3,4,4,3,4,1,4,3,0,1.0,0,False
41828,Female,Loyal Customer,62,Personal Travel,Eco,489,4,1,4,2,4,2,3,1,1,4,1,4,1,1,0,0.0,0,False
102954,Male,Loyal Customer,52,Personal Travel,Eco,719,2,5,2,5,1,2,2,1,3,3,5,4,5,1,0,0.0,0,False
62903,Male,Loyal Customer,27,Personal Travel,Business,862,2,2,2,4,1,2,1,1,4,3,4,3,3,1,12,12.0,0,False
83746,Female,Loyal Customer,41,Business travel,Business,3705,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0.0,1,False
110251,Female,Loyal Customer,26,Personal Travel,Eco,1147,2,5,2,3,2,1,2,5,2,5,5,2,5,2,154,139.0,0,False
23537,Male,disloyal Customer,38,Business travel,Business,472,2,2,2,3,5,2,4,5,3,3,3,3,2,5,85,72.0,0,False
77529,Male,Loyal Customer,42,Personal Travel,Eco,1310,4,4,4,4,4,5,3,5,3,4,5,3,3,3,183,183.0,1,False
4541,Male,Loyal Customer,39,Business travel,Business,719,4,4,4,4,2,5,4,4,4,4,4,4,4,3,47,54.0,1,False
125394,Male,disloyal Customer,45,Business travel,Business,1440,3,3,3,3,5,3,5,5,4,3,4,5,4,5,0,0.0,0,False
30044,Male,Loyal Customer,19,Business travel,Eco,539,3,1,1,1,3,3,1,3,3,5,3,3,3,3,12,14.0,0,False
80497,Female,Loyal Customer,58,Business travel,Business,1749,2,2,2,2,3,3,4,5,5,5,5,4,5,5,0,0.0,1,False
110364,Female,Loyal Customer,68,Business travel,Business,3535,4,2,5,2,2,3,3,4,4,4,4,4,4,3,31,21.0,0,False
66506,Male,Loyal Customer,41,Business travel,Business,447,1,1,1,1,2,2,1,4,4,4,4,4,4,2,0,0.0,1,False
64916,Male,Loyal Customer,52,Business travel,Business,224,4,5,5,5,1,4,4,4,4,4,4,3,4,4,0,0.0,0,False
104686,Male,Loyal Customer,44,Business travel,Business,159,2,5,3,3,2,4,4,4,4,4,1,4,4,4,36,39.0,1,False
56878,Female,Loyal Customer,45,Business travel,Business,2454,2,2,2,2,5,5,5,4,5,5,4,5,3,5,39,46.0,1,False
61955,Male,disloyal Customer,20,Business travel,Eco,829,3,3,3,3,4,3,4,4,3,1,3,1,4,4,46,16.0,0,False
21440,Female,Loyal Customer,22,Business travel,Business,331,2,3,3,2,3,3,3,3,4,4,3,5,2,3,0,0.0,1,False
113498,Female,Loyal Customer,47,Business travel,Business,197,2,5,4,4,1,2,3,1,1,1,2,2,1,1,0,0.0,0,False
91083,Male,Loyal Customer,32,Personal Travel,Eco,594,4,3,4,4,5,4,4,5,2,2,3,4,3,5,4,5.0,0,False
124119,Female,Loyal Customer,40,Business travel,Business,2543,4,4,4,4,5,5,4,3,3,3,3,5,3,3,1,0.0,1,False
112744,Male,Loyal Customer,47,Business travel,Business,3796,4,4,4,4,5,4,4,3,3,4,3,3,3,5,0,0.0,1,False
29285,Female,Loyal Customer,31,Business travel,Business,834,2,1,5,1,2,2,2,2,4,4,3,4,3,2,0,0.0,0,False
45858,Female,Loyal Customer,59,Personal Travel,Eco Plus,391,1,3,1,5,1,2,3,4,4,1,4,1,4,1,0,0.0,0,False
122759,Female,Loyal Customer,36,Personal Travel,Eco,651,3,4,3,3,1,3,1,1,3,3,5,4,1,1,9,1.0,0,False
86943,Male,Loyal Customer,37,Business travel,Business,2094,1,1,1,1,5,4,4,5,5,5,5,4,5,4,0,0.0,1,False
10871,Female,Loyal Customer,37,Business travel,Business,140,5,5,5,5,4,4,5,4,4,5,5,3,4,5,6,0.0,1,False
51133,Male,Loyal Customer,37,Personal Travel,Eco,134,3,3,3,4,5,3,5,5,3,2,4,5,4,5,0,0.0,0,False
3096,Male,Loyal Customer,47,Personal Travel,Eco,678,2,4,1,3,3,1,3,3,5,3,4,4,4,3,0,0.0,0,False
51957,Male,disloyal Customer,40,Business travel,Eco,843,4,4,4,3,3,4,3,3,1,4,4,1,3,3,0,0.0,1,False
29735,Male,Loyal Customer,49,Business travel,Business,3854,1,1,1,1,2,5,4,4,4,4,4,5,4,4,0,0.0,1,False
82581,Male,Loyal Customer,50,Business travel,Business,2725,4,4,4,4,3,5,5,4,4,4,4,3,4,4,0,2.0,1,False
15090,Male,Loyal Customer,64,Business travel,Business,322,2,3,3,3,5,3,4,2,2,2,2,3,2,4,0,0.0,0,False
90476,Female,disloyal Customer,39,Business travel,Business,406,2,2,2,3,3,2,3,3,4,5,5,4,5,3,0,4.0,0,False
78876,Male,Loyal Customer,32,Business travel,Business,3510,4,3,4,4,4,4,5,4,3,4,4,5,5,4,0,0.0,1,False
100521,Female,Loyal Customer,43,Personal Travel,Eco,759,2,5,2,3,5,5,5,1,1,2,1,5,1,3,24,14.0,0,False
78673,Male,Loyal Customer,60,Business travel,Business,674,1,1,1,1,4,4,5,2,2,2,2,4,2,4,0,14.0,1,False
112066,Female,Loyal Customer,20,Business travel,Business,1491,5,5,5,5,4,4,4,4,4,2,5,3,4,4,21,8.0,1,False
48314,Male,Loyal Customer,48,Business travel,Eco Plus,1499,3,1,1,1,3,3,3,3,2,2,2,4,2,3,12,11.0,1,False
16844,Female,Loyal Customer,34,Business travel,Eco Plus,645,4,1,1,1,4,4,4,4,4,2,3,1,5,4,89,82.0,1,False
28224,Male,Loyal Customer,49,Personal Travel,Eco Plus,873,3,4,3,3,3,3,3,3,4,3,3,3,4,3,0,0.0,0,False
67320,Female,Loyal Customer,8,Personal Travel,Eco Plus,985,2,1,2,1,4,2,4,4,3,1,2,2,2,4,0,0.0,0,False
36431,Male,disloyal Customer,39,Business travel,Eco,369,2,2,2,4,3,2,3,3,1,1,4,2,4,3,0,0.0,0,False
123838,Female,disloyal Customer,26,Business travel,Business,541,3,3,3,5,5,3,5,5,3,4,4,3,4,5,5,6.0,0,False
113562,Female,Loyal Customer,59,Business travel,Business,1585,4,5,5,5,3,4,4,2,2,2,4,4,2,1,0,0.0,0,False
74001,Male,Loyal Customer,21,Personal Travel,Eco,1972,1,4,3,2,1,3,1,1,5,3,5,4,4,1,16,3.0,0,False
72585,Female,disloyal Customer,44,Business travel,Eco,721,2,2,2,4,1,2,2,1,4,1,4,1,1,1,0,0.0,0,False
72774,Male,disloyal Customer,22,Business travel,Business,1045,5,4,5,5,5,5,5,5,4,3,5,5,5,5,17,9.0,1,False
119454,Male,Loyal Customer,40,Business travel,Business,3866,2,2,2,2,4,4,4,3,3,3,3,4,3,4,17,15.0,1,False
73716,Female,Loyal Customer,65,Business travel,Eco,192,5,2,2,2,1,5,5,5,5,5,5,1,5,4,0,0.0,1,False
2324,Male,Loyal Customer,39,Personal Travel,Eco,630,1,2,1,4,3,1,5,3,3,5,4,3,3,3,2,1.0,0,False
1277,Male,Loyal Customer,52,Personal Travel,Eco,89,3,4,3,5,1,3,3,1,1,2,3,1,5,1,16,13.0,0,False
98956,Male,Loyal Customer,41,Business travel,Business,3516,5,5,2,5,4,5,4,4,4,5,4,3,4,5,3,0.0,1,False
127203,Female,Loyal Customer,61,Business travel,Eco Plus,304,5,5,5,5,2,5,1,5,5,5,5,5,5,1,4,22.0,1,False
48213,Female,Loyal Customer,40,Personal Travel,Eco,391,2,4,2,4,5,2,5,5,3,4,5,4,5,5,58,65.0,0,False
45265,Male,Loyal Customer,51,Business travel,Business,150,1,1,1,1,3,4,5,5,5,5,4,4,5,3,0,0.0,1,False
11024,Female,disloyal Customer,20,Business travel,Eco,316,1,3,1,4,5,1,5,5,1,3,2,1,2,5,4,0.0,0,False
65340,Female,Loyal Customer,48,Business travel,Business,631,2,2,2,2,3,4,4,3,3,4,3,5,3,3,3,0.0,1,False
34393,Male,disloyal Customer,26,Business travel,Eco,612,3,2,2,3,4,2,4,4,4,3,3,4,4,4,0,21.0,0,False
5460,Female,Loyal Customer,57,Personal Travel,Eco,265,3,5,3,1,4,5,1,5,5,3,5,2,5,5,0,0.0,0,False
67877,Female,Loyal Customer,8,Personal Travel,Eco,1188,2,2,2,3,2,2,2,2,1,1,3,2,4,2,0,0.0,0,False
114751,Female,Loyal Customer,56,Business travel,Business,446,5,5,2,5,2,4,4,2,2,2,2,3,2,5,0,0.0,1,False
42000,Female,disloyal Customer,26,Business travel,Eco,116,1,3,1,4,3,1,2,3,4,4,4,2,4,3,0,0.0,0,False
101563,Male,Loyal Customer,47,Business travel,Eco Plus,345,1,1,1,1,1,1,1,1,2,5,4,1,4,1,6,10.0,0,False
57997,Female,Loyal Customer,61,Business travel,Eco,1943,2,2,2,2,5,3,3,2,2,2,2,4,2,2,0,0.0,0,False
126783,Female,Loyal Customer,67,Personal Travel,Business,2077,5,4,4,2,3,5,5,3,3,4,3,3,3,3,0,0.0,1,False
14532,Female,Loyal Customer,35,Business travel,Business,288,3,3,3,3,4,1,5,4,4,4,4,2,4,1,0,0.0,1,False
14683,Male,Loyal Customer,55,Business travel,Business,317,4,3,3,3,3,1,2,4,4,4,4,1,4,1,16,21.0,0,False
99356,Male,Loyal Customer,63,Personal Travel,Eco,1771,1,2,1,3,1,1,1,1,4,4,3,2,3,1,0,6.0,0,False
83650,Female,Loyal Customer,52,Business travel,Business,1945,3,3,3,3,4,5,4,5,5,5,5,3,5,4,4,19.0,1,False
94810,Female,disloyal Customer,40,Business travel,Business,458,3,3,3,1,3,3,3,3,5,5,4,4,5,3,0,0.0,0,False
86582,Female,Loyal Customer,59,Business travel,Eco,1269,2,4,4,4,5,3,4,2,2,2,2,3,2,1,0,0.0,0,False
66871,Female,Loyal Customer,64,Business travel,Eco Plus,331,5,3,3,3,2,1,4,5,5,5,5,1,5,4,38,35.0,1,False
26141,Male,disloyal Customer,38,Business travel,Eco,404,1,3,2,5,4,2,4,4,2,2,5,2,4,4,0,1.0,0,False
6823,Female,Loyal Customer,29,Personal Travel,Eco,122,3,2,3,2,3,3,2,3,1,1,3,2,2,3,0,0.0,0,False
45861,Male,Loyal Customer,57,Business travel,Business,563,2,2,2,2,5,5,4,5,5,5,5,4,5,4,0,0.0,1,False
8112,Male,Loyal Customer,30,Business travel,Business,2748,1,1,1,1,1,1,1,1,1,3,4,2,3,1,0,0.0,0,False
89551,Male,Loyal Customer,49,Business travel,Business,3651,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,0.0,1,False
22853,Male,Loyal Customer,44,Personal Travel,Eco,151,3,2,3,3,5,3,5,5,3,1,4,1,4,5,66,54.0,0,False
57013,Female,Loyal Customer,54,Personal Travel,Eco,2434,3,4,2,2,2,4,4,4,3,4,4,4,3,4,2,5.0,0,False
107468,Female,Loyal Customer,67,Personal Travel,Eco,1121,1,4,1,1,5,5,4,5,5,1,5,3,5,3,49,57.0,0,False
96886,Female,Loyal Customer,13,Personal Travel,Eco,781,1,4,1,4,5,1,5,5,3,5,4,4,4,5,15,6.0,0,False
45898,Male,Loyal Customer,43,Business travel,Business,913,4,4,4,4,5,1,1,3,3,3,3,2,3,1,30,12.0,1,False
122761,Male,Loyal Customer,67,Personal Travel,Eco,651,3,3,3,4,4,3,4,4,1,4,4,3,3,4,0,0.0,0,False
34317,Male,Loyal Customer,9,Personal Travel,Eco Plus,280,3,5,3,3,5,3,5,5,4,2,4,3,4,5,0,0.0,0,False
53779,Male,Loyal Customer,49,Business travel,Business,191,3,3,3,3,5,4,5,4,4,4,5,3,4,4,0,0.0,1,False
53812,Male,Loyal Customer,41,Business travel,Business,191,2,5,3,4,1,3,1,5,5,2,2,1,5,1,0,2.0,1,False
55916,Male,Loyal Customer,33,Personal Travel,Eco,733,3,2,3,1,4,3,4,4,3,2,1,2,1,4,0,0.0,0,False
79950,Female,Loyal Customer,12,Business travel,Business,1035,2,5,5,5,2,2,2,2,2,5,3,4,3,2,0,0.0,0,False
11042,Female,Loyal Customer,19,Personal Travel,Eco,312,4,2,4,3,2,4,2,2,1,3,3,3,4,2,16,10.0,1,False
102943,Female,Loyal Customer,45,Business travel,Business,2966,4,1,1,1,5,4,4,4,4,4,4,1,4,2,29,33.0,0,False
4860,Male,Loyal Customer,38,Business travel,Business,100,5,5,5,5,2,2,4,4,4,4,4,4,4,4,0,0.0,1,False
11182,Male,Loyal Customer,67,Personal Travel,Eco,224,1,4,3,3,5,3,5,5,3,2,4,4,4,5,36,28.0,0,False
37480,Female,Loyal Customer,37,Business travel,Business,3793,2,5,5,5,2,3,3,2,2,2,2,3,2,4,111,112.0,0,False
49106,Male,Loyal Customer,59,Business travel,Business,3820,3,3,3,3,2,2,4,4,4,4,5,1,4,5,0,0.0,1,False
120754,Female,Loyal Customer,48,Business travel,Business,678,2,2,2,2,5,4,4,5,5,4,5,3,5,5,0,0.0,1,False
69750,Male,Loyal Customer,30,Business travel,Business,1880,4,2,2,2,4,4,4,4,3,2,2,1,3,4,1,11.0,0,False
39437,Female,disloyal Customer,40,Business travel,Business,129,1,1,1,3,4,1,4,4,2,5,4,1,4,4,0,0.0,0,False
36441,Female,Loyal Customer,32,Personal Travel,Eco,369,5,4,5,2,3,5,3,3,5,3,1,2,3,3,0,0.0,1,False
89891,Female,disloyal Customer,29,Business travel,Business,1306,3,3,3,3,5,3,5,5,3,2,4,5,4,5,0,0.0,0,False
4290,Male,Loyal Customer,50,Personal Travel,Eco,502,4,5,4,3,1,4,1,1,5,3,5,3,5,1,6,17.0,0,False
9773,Female,disloyal Customer,27,Business travel,Eco,383,2,1,2,2,4,2,4,4,1,2,2,1,2,4,4,0.0,0,False
